Address,Latitude,Longitude
"3315 W INDIAN SCHOOL RD, PHOENIX",33.49462,-112.13098
"22ND & ALVERNON, TUCSON",32.20739,-110.910619
"2745 N CHERRY, TUCSON",32.0475,-110.773889
2601 SOUTH KOLB ROAD,32.1912,-110.840582
"3535 EL CAMINO & WATT, SACRAMENTO",38.609905,-121.381063
"1133 UNION ST., SAN DIEGO",32.717265,-117.166353
440 MAIN ST.,40.166586,-105.102402
14TH AVE. & ALBION ST.,39.738578,-104.939925
1300 Blake St.,39.748163,-105.002564
1098 GLENN ST. - I-25& UINTAH AVE.,38.85054,-104.83063
4407 S. COLLEGE AVE.,40.526426,-105.077279
645 1/4 PITKIN AVE.,39.064289,-108.56155
905 10TH AVE.,40.423432,-104.69479
 LIBRARY 96 BROAD ST STAMFORD CT,41.055833,-73.539444
"COURTHOUSE, 155 MORGAN STREET",41.769167,-72.670278
VERIZON PHONE CO.2055 L ST.  N.W.,38.903889,-77.046389
2900 S. UNIVERSITY DR.,25.982592,-80.247549
851 SW 3 AVENUE POMPANO BEACH,26.217582,-80.127545
2701 PLUNKETT STREET HOLLYWOOD,26.001202,-80.160324
1200 S MCDUFF AVE,30.30523,-81.705398
2189 rosselle st,30.320507,-81.68762
4702 CENTRAL AVE. SEMINOLE ADULT DAY SCH,27.987798,-82.453984
16000 SOUTH DIXIE HIGHWAY,25.622049,-80.344255
"9015 SW 127th Ave, Miami, FL 33186",25.68333,-80.399722
2201 SW 4 ST,25.768155,-80.233104
NO 1 ORANGE AVE ORLANDO FL,28.542224,-81.378403
1930 MILITARY TRAIL W. PALM BEACH,26.700102,-80.101183
2301 66TH ST N ST,27.793082,-82.727879
3490 MCMULLEN BOOTH RD CLEARWATER,28.047517,-82.709822
"13280 34TH STREET N., CLEARWATER (ULMERTON RD)",27.892801,-82.680378
"2000 MAIN ST., SARASOTA",27.33588,-82.53093
"GEORGIA POWER SUBSTATION, 4434 ROSWELL RD, ATLANTA, GA 30342",33.876469,-84.380327
"2617 SOUTH KING STREET, HONOLULU, HI  96826",21.289752,-157.818758
EASTMAN BLDG/166 N. 9TH ST,43.616379,-116.203817
101 1ST. STREET,43.579446,-116.561111
1505 S. FIRST AVENUE,41.872117,-87.82908
1005 N. UNIVERSITY,40.700072,-89.613414
6TH & MONROE,39.799309,-89.647608
425 E. STATE,42.267674,-89.087851
203 E. DOUGLAS ST. Fort Wayne- Career Center,41.07445,-85.136729
901 EAST CHICAGO AVE/ EAST CHICAGO POST OFFICE,41.629073,-87.461554
3013 N. 1ST AVE/ HARWOOD MIDDLE SCHOOL,38.006517,-87.574117
200 2ND AVENUE S.E.,41.980557,-91.669624
"TECH HIGH SCHOOL, 19TH & GRAND",41.584156,-93.641886
"2916 30TH ST. NW, EASTER SEAL",41.622767,-93.657997
ONE MAIN PLACE AT MAIN AND DOUGLAS,37.686403,-97.338379
"3510 GOLDSMITH LANE, SENECA HIGH SCHOOL",38.20808,-85.655556
"1735 BARDSTOWN RD, FIRE STATION #20",38.229,-85.7018
MERRIMACK ST,42.645771,-71.311167
38707 SEVEN MILE ROAD,42.423063,-83.426263
2000 W. LAFAYETTE,42.323341,-83.068473
6000 W. Moore Lake Rd.,45.07694,-93.2541
1088 WEST UNIVERSITY AVE.,44.9558,-93.14585
400 Second St. S.,45.561234,-94.155267
UMKC - 5130 TROOST,39.036,-94.5741
10th Ave. S. and 2nd St. E.,47.494318,-111.303317
MOOSE'S SALOON - IDAHO AND MAIN KALISPELL,48.20229,-114.31349
YLLSTN NAT'L PARK WEST ENTRANCE STATION,44.657705,-111.091608
"MALFUNCTION JCT, SOUTH, BROOKS & RUSSELL",46.848813,-114.017054
"STORM SEWER,BUTTE;HARRISON AVE & I-90",45.982148,-112.509187
2ND AVE N. and N 32ND ST.,45.7804,-108.511542
"2620 OST ,MORRIS PAINT STORE",40.812591,-96.683314
3799 S LAS VEGAS BLVD,36.101361,-115.172776
"18 US HWY 50,  STATELINE NV",38.9605,-119.941564
305 GALLETTI WAY RENO,39.532004,-119.784982
Bridge Plaza North and Lemoine Avenue,40.854583,-73.967772
5 West Main Street,40.259895,-74.274689
11 Washington Street,40.797342,-74.482494
WESTBLUFF,35.123195,-106.69988
1702 CERRILLOS ROAD,35.666142,-105.971688
"MTA, 302 GOLD STREET NEAR FLATBUSH AVE",40.695783,-73.983683
"CUMBERLAND CO ABC BOARD, 1705 OWEN DRIVE",35.029403,-78.929234
1401 CORPORATION PARKWAY,36.06597,-80.258105
401 WEST WENDOVER,36.088072,-79.794733
Glenwood Ave - Creedmoor Road Intersection,35.842778,-78.679722
2026 EAST 9TH ST.,41.49984,-81.68656
1301 E. 9TH ST.,41.504605,-81.69045
4169 PEARL RD.,41.441532,-81.704453
1585 MORSE RD.,40.060124,-82.976857
122 S. FRONT ST.,39.959561,-83.001817
100 E. 5TH ST.,39.101546,-84.51125
8443 MENTOR AVE.,41.66693,-81.33872
901 WEST FAIRVIEW AVE.,39.787222,-84.226111
117 SOUTH MAIN ST.,39.75791,-84.191993
420 MARKET,40.800717,-81.373
NW36 AND CLASSEN OKLAHOMA CITY OKLAHOMA,35.507203,-97.533616
BILL TAYLOR REALTY/934 NE 3RD,44.059561,-121.32531
ROUGE VALLEY MALL/1502 N RIVERSIDE,42.341237,-122.876984
WING BLDG/215 SE 6TH,42.44234,-123.327837
LANE COMM COLLEGE/1059 WILLAMETTE,44.047896,-123.092049
"1685 LANCASTER DR. NE, SALEM, OR",44.95012,-122.984262
POSTAL BLDG/510 SW 3RD,45.519007,-122.67454
PED/8210 SE DIVISION ST,45.504008,-122.578982
"414 GRANT ST, CITY-COUNTY BLDG, DOWNTOWN",40.438359,-79.99664
2301 N CAMERON ST.  PA DEPT AGRICULTURE,40.283348,-76.880221
 NORTH RIVER STREET,41.250278,-75.880278
S W CORNER BROAD AND BUTLER,40.010668,-75.151565
2100 BULL STREET [State Hospital],34.015494,-81.034179
700 BROADWAY,36.159728,-86.781148
210 NORTH 7TH STREET,36.176445,-86.76222
726 E PARKWAY,35.125556,-89.983611
J Harold Tillman Hlt Ct 222 S Campbell S,31.757654,-106.482922
700 Zaragosa St,27.501826,-99.502984
"1401 SOUTH STATE STREET, SLC, UTAH",40.741111,-111.888056
"363 N. UNIVERSITY AVE., PROVO, UTAH",40.240278,-111.658889
"2540 S. WASHINGTON BLVD., OGDEN, UTAH",41.219722,-111.969444
7341 FOREST HILL AVENUE,37.539591,-77.532487
"2020 OAKLAND BLVD, NW",37.297167,-79.955733
ATLAS-COX UPHOLST/2101 E 4TH PLAIN BLVD,45.63845,-122.647041
"2421 148TH NE, BELLEVUE, WA",47.632322,-122.144012
4TH & PIKE BLDG/417 PIKE,47.611667,-122.3375
UNIV DIST CYCLE/1307 NE 45TH,47.661764,-122.314016
PACIFIC AVE/1101 PACIFIC AVE,47.248988,-122.437624
5810 196TH ST SW,47.823108,-122.310242
HAMILTON ST/N 1226 HAMILTON ST,47.669336,-117.396324
"408 3RD AVENUE, SPOKANE, WA",47.653781,-117.41799
"210 E YAKIMA AVE, YAKIMA WA",46.602627,-120.505343
"YELLOWSTONE NATIONAL PARK, WYOMING",44.457778,-110.829167
BALDORIOTY DE CASTRO AV.,18.449814,-66.05251
FERNANDEZ JUNCOS AVENUE,18.449859,-66.073426
1216 Day Ave,30.308535,-81.705577
7747 dodge street,41.259175,-96.028628
10 S. 11th St/ Evansville- Lloyd,37.97768,-87.596836
CIVIL DEFENSEBLDG. SAN ANTONIO URB. PONC,18.009558,-66.627249
"Campo Kumeyaay Nation, 36190 Church Rd, Ste 4, Campo, CA 91906",32.6509,-116.365
CHICKASAW ARMORY,30.7703,-88.0875
SEWARD HWY & BENSON/3002 NEW SEWARD HWY,61.193337,-149.868868
8851 JEWEL LAKE ROAD,61.140277,-149.947222
STATE OFFICE BLDG/675 7TH AVE,64.840402,-147.72548
"27TH AVE/GRAND AVE/THOMAS RD,PHOENIX",33.479136,-112.112493
"939 ELLIS ST., SAN FRANCISCO",37.784,-122.4216
2150 28TH ST.,40.024153,-105.258045
Aprox 1245 12TH ST.,39.07713,-108.55201
"JASPER MCLEVY HALL, STATE STREET",41.177041,-73.189834
401 FLATBUSH AVENUE,41.7426,-72.707317
121 ELM STREET,41.309167,-72.923333
3701 NORTH STATE ROAD 207,26.172029,-80.203658
"DEKALB TECH. , 495 N. INDIAN CREEK DR.",33.789272,-84.235754
"2131 KALAKAUA AVE #210, HONOLULU",21.283503,-157.830591
BELL BLDG/3RD AND 'D' ST,46.422065,-117.029962
1ST AVE. WATER PUMPING STATION,38.00782,-87.574183
"6011 NW 62ND AVE., JOHNSTON",41.673321,-93.698277
424 W MUHAMMAD ALI BLVD,38.251182,-85.758574
7800 PRESTON HIGHWAY,38.137846,-85.686627
1430 TULANE AVENUE,29.954093,-90.077016
EAST COLUMBUS AVENUE,42.10065,-72.5912
"FEDERAL POST OFF BLDG, MILK & CONGRESS",42.359541,-71.053662
FRANKLIN STREET PARKING LOT,42.260926,-71.792848
22000 JOY ROAD (DETROIT-JOY RD),42.359175,-83.255146
777 LADY LUCK ROAD HINCKLEY MN. 55037,46.009952,-92.899092
1549 UNIVERSITY AVENUE,44.955799,-93.16661
TENTH STREET & WABASHA AVENUE,44.950244,-93.098552
1555 S GLENSTONE,37.18999,-93.260725
4928 MAIN STREET,39.037778,-94.5875
BROADWAY-CARNIVAL,39.103092,-94.588573
1009 WASHINGTON,38.63116,-90.194265
E Center St. and Woodland Ave.,48.20054,-114.305334
2510 HWY 2 EAST,48.214444,-114.280833
"YELLOWSTONE NATIONAL PARK, WEST ENTRANCE",44.6572,-111.09167
"WEST DODGE ELECTRIC SUPPLY ,7425 DODGE S",41.259166,-96.028628
1137 NORTH BOULDER HIGHWAY,36.05442,-114.998049
130 PAULINE WAY,36.155249,-115.128055
210 EAST FLAMINGO ROAD,36.114416,-115.163332
8511 TONNELLE AVE,40.804528,-74.027887
"GEORGES RD, W OF RT 130/US 1 CIRCLE",40.463611,-74.456389
"65 COURT STREET, NIAGARA SQUARE",42.886447,-78.888925
225 E.34TH STREET;BTWN.2ND AND 3RD AVES.,40.7455,-73.97704
"1985 GRIFFITH ROAD WINSTON-SALEM,NC",36.064304,-80.309774
301 N TRYON ST,35.229309,-80.840626
4601 OLEANDER DR & COLLEGE RD,34.210473,-77.886096
"7 EAST FOURTH STREET,",39.758115,-84.191329
601 S LEWIS,36.153982,-95.972496
BROPHY BLDG/MAIN & CENTRAL,42.326516,-122.872539
OPAL WATERS/2326 HOPE ST,42.205979,-121.730002
"SACRED HEART HOSP./1255 HILYARD, EUGENE",44.04564,-123.082217
NEWBERRY'S/SW 4TH & ALDER,45.518973,-122.675081
WEST 12TH & MYRTLE STREETS,42.120561,-80.088929
2 NORTH NINTH STREET - HAMILTON ST SIDE,40.598611,-75.474167
134 LINE STREET [Ashe Street],32.795894,-79.946917
2315 LEBANON ROAD,36.168389,-86.68333
501 MAINSTREET  FEDERAL COURT HOUSE,35.962305,-83.919628
"1580 S STATE STREET, OREM, UTAH",40.268889,-111.681944
600 CHURCH STREET,36.853481,-76.278273
CARVER ROAD,37.284859,-79.933371
BELLEVUE/752 108 AVE NE,47.617877,-122.196234
310 NE NORTHGATE WAY BLDG 8,47.708987,-122.325406
4434 196TH ST SW - LYNNWOOD,47.820652,-122.293186
"2939 BROADWAY, EVERETT",47.978707,-122.202635
SPOKANE CLUB/W 1002 RIVERSIDE,47.658502,-117.426047
"909 SLEATER KINNEY RD SE, LACEY",47.044319,-122.83647
16TH ST AND CHAPLINE ST,40.063903,-80.720308
"GRAND TETONS NATIONAL PARK, FLAGG RANCH",44.1072,-110.66694
FLAGG RANCH CO STATION,44.104776,-110.668996
"POA-22,AVENIDA PONCE DE LEON, SANTURCE",18.445223,-66.06711
"GANDARA AV.,RIO PIEDRAS, UNIV.PUERTO RIC",18.401892,-66.052388
ALLEY,44.661393,-111.105891
727 L Street,61.215027,-149.903111
46700 JEWETT HOPEDALE RD.,40.332933,-80.933401
4045 29TH STREET,42.335008,-83.109563
"CESPM, COMISION ESTATAL DE SERVICIOS PUBLICOS DE MEXICALI",32.603611,-115.486102
1900 COLLEGE ST SE (Mountain View Elementary School),47.029396,-122.821548
"701 S Mt Vernon Ave, San Bernardino, CA 92410",34.08555,-117.31301
SPENARD & BENSON/2902 SPENARD RD,61.195004,-149.904983
525 N LINDSEY RD-GILBERT STATION,33.360605,-111.769304
301 S UNIVERSITY AVE,34.749536,-92.340985
"1145 FISHER STREET, FRESNO",36.808838,-119.792923
"4310 CLAREMONT, STOCKTON",37.995201,-121.309115
3730 MEADOWLAND BLVD.,38.89805,-104.76192
220 MADISON AVENUE,27.923634,-82.400927
50 SOUTH MILITARY TRAIL,26.675066,-80.111987
1683 US 41 BYPASS SOUTH,27.074223,-82.423985
"FIRE STA., TOPEKA & LEWIS",37.680847,-97.334212
PENOBSCOTT BLDG FORT ST AT GRISWOLD,42.32976,-83.047421
FIRE STATION 6 2600 NE PARVIN RD,39.164203,-94.548017
"SKYWAY CONOCO, 700-10TH AVE SOUTH",47.496347,-111.294975
"IDAHO & MAIN, KSPL JCT US HWY 93 & 2",48.202182,-114.314575
20 BRIDGE STREET,42.994251,-71.462011
3401 TONNELLE AVENUE,40.77899,-74.038752
EIA OFFICE 724 W. ANIMAS FARMINGTON NM,36.727503,-108.221463
"POST OFFICE,350 CANAL STREET",40.720622,-74.003674
BLOOMINGDALES - 1000 THIRD AVE (59TH ST),40.76138,-73.9675
201 NORTH ROXBORO ST,35.994735,-78.897726
100 SW STRATFORD RD,36.097359,-80.276717
1330 SPRING ST GRNVILLE NEIGHBORHOOD CNT,35.244309,-80.841182
147 EAST FRANKLIN ST CHAPEL HILL NC,35.913847,-79.054183
420 S PERSON ST,35.774875,-78.63519
GATEWAY CENTER SUBWAY ENTRANCE (ON ROOF),40.441458,-80.003108
7701 NE HIGHWAY 99,45.63845,-122.647041
SEATTLE MUNICIPAL BLDG/5TH & JAMES,47.603988,-122.329293
ERICKSON'S #2/2019 HEWITT AVE,47.97954,-122.201802
GONZAGA UNIVERSITY JEPSON CENTER BLDG,47.667391,-117.422714
CO COURTHOUSE N 2ND & E 'B' ST,46.604571,-120.506177
2757 UNIVERSITY AVE,43.0733,-89.4358
"ADVANCE COMPANY, 3841 W WISCONSIN AVE",43.038346,-87.964253
"2390-B Wildcat Road, Decatur GA 30034",33.68640896395601,-84.28852208539591
